user_id,session_start_time,session_duration_min,active_period_label,avg_video_duration_sec,switch_frequency,content_emotion_score,content_type_keywords,repeated_viewing_ratio,skipped_intro_ratio,saved_to_favorites,3_day_total_watch_time,short_video_ratio,self_reported_goal,psych_state_label
U_ALT446,2025-06-12 05:54:00,51.4,late_night,64.5,1.3,-0.66,"['bonus drop', 'meme gold', 'unexpected win']",0.19,0.57,True,536.2,0.91,I want to enjoy the moment,reward
U_ALT447,2025-06-12 22:22:00,81.5,night,58.3,1.6,-0.76,"['positive feedback', 'bonus drop', 'surprise box']",0.37,0.34,False,635.5,0.74,I deserve this joy,reward
U_ALT448,2025-06-12 04:02:00,36.4,late_night,9.7,1.1,-0.54,"['procrastination', 'overspending', 'cheat story']",0.15,0.62,True,323.0,0.87,I wish I had used time better,guilt
U_ALT449,2025-06-12 03:20:00,80.3,late_night,40.3,2.3,0.4,"['ignored calls', 'bad habit', 'procrastination']",0.19,0.76,False,542.3,0.9,I wish I had used time better,guilt
U_ALT450,2025-06-12 23:40:00,54.4,night,39.6,2.1,-0.87,"['interview fail', 'war update', 'job loss']",0.19,0.32,False,187.9,0.84,I need to relax my mind,anxious
U_ALT451,2025-06-12 21:16:00,50.5,night,69.3,2.7,0.36,"['no sleep', 'fatigue', 'overstimulated']",0.32,0.48,True,204.7,0.58,I want better balance,exhaustion
U_ALT452,2025-06-12 03:47:00,37.7,late_night,68.6,1.4,0.93,"['cheat story', 'failed test', 'regret']",0.1,0.31,True,327.5,0.95,I want to be more productive,guilt
U_ALT453,2025-06-12 07:31:00,65.2,morning,57.3,1.3,0.38,"['unexpected win', 'happy ending', 'surprise box']",0.16,0.32,False,265.8,0.64,I want to enjoy the moment,reward
U_ALT454,2025-06-12 05:35:00,77.7,late_night,5.4,3.2,0.84,"['burnout symptoms', 'power nap', 'no sleep']",0.24,0.73,True,612.4,0.91,I need rest,exhaustion
U_ALT455,2025-06-12 03:20:00,43.7,late_night,21.7,2.1,0.46,"['bonus drop', 'funny fail', 'birthday cake']",0.34,0.19,True,324.9,0.81,I want to enjoy the moment,reward
U_ALT456,2025-06-12 16:38:00,66.5,afternoon,9.6,3.5,-0.1,"['disaster', 'bad news', 'health scare']",0.01,0.52,False,269.4,0.88,I want to feel safe again,anxious
U_ALT457,2025-06-12 04:58:00,49.5,late_night,24.5,1.3,0.7,"['ignored calls', 'missed deadline', 'failed test']",0.0,0.42,True,442.1,0.91,I wish I had used time better,guilt
U_ALT458,2025-06-12 03:26:00,83.2,late_night,36.6,2.0,0.22,"['good news', 'congrats', 'happy ending']",0.25,0.72,False,567.2,0.62,I deserve this joy,reward
U_ALT459,2025-06-12 14:56:00,84.8,afternoon,11.8,3.4,-0.28,"['happy ending', 'meme gold', 'celebration']",0.13,0.27,False,302.3,0.66,I want to enjoy the moment,reward
U_ALT460,2025-06-12 10:57:00,15.6,morning,43.7,2.5,0.35,"['birthday cake', 'bonus drop', 'funny fail']",0.05,0.89,False,419.9,0.95,I want to enjoy the moment,reward
U_ALT461,2025-06-12 14:56:00,9.1,afternoon,32.1,1.5,-0.82,"['cheat story', 'ignored calls', 'wasted time']",0.22,0.16,False,597.1,0.88,I want to be more productive,guilt
U_ALT462,2025-06-12 03:00:00,36.3,late_night,6.6,3.4,-0.54,"['war update', 'job loss', 'market panic']",0.28,0.81,False,346.3,0.66,I want to feel safe again,anxious
U_ALT463,2025-06-12 07:36:00,72.2,morning,17.4,3.3,0.65,"['unexpected win', 'congrats', 'positive feedback']",0.31,0.68,False,310.6,0.89,I want to enjoy the moment,reward
U_ALT464,2025-06-12 00:47:00,38.4,late_night,49.7,0.9,0.72,"['no sleep', 'long work hours', 'overwork']",0.15,0.25,False,363.5,0.68,I want better balance,exhaustion
U_ALT465,2025-06-12 06:20:00,77.4,morning,14.2,0.7,-0.28,"['health scare', 'recession', 'bad news']",0.32,0.56,False,396.1,0.62,I want to feel safe again,anxious
U_ALT466,2025-06-12 15:18:00,72.1,afternoon,34.3,1.8,-0.77,"['power nap', 'stretch break', 'overstimulated']",0.21,0.75,True,436.7,0.81,I need rest,exhaustion
U_ALT467,2025-06-12 03:28:00,64.4,late_night,39.8,2.3,-0.46,"['meme gold', 'win prize', 'bonus drop']",0.2,0.33,False,468.7,0.74,I deserve this joy,reward
U_ALT468,2025-06-12 03:16:00,20.1,late_night,32.3,0.5,0.11,"['late work', 'ignored calls', 'poor grades']",0.29,0.38,True,289.1,0.64,I wish I had used time better,guilt
U_ALT469,2025-06-12 18:14:00,23.7,night,31.9,1.2,-0.3,"['stock crash', 'dystopia', 'market panic']",0.3,0.44,True,487.4,0.74,I need to relax my mind,anxious
U_ALT470,2025-06-12 11:08:00,10.0,morning,10.8,3.3,0.44,"['fatigue', 'overstimulated', 'overwork']",0.01,0.38,False,411.3,0.72,I need rest,exhaustion
U_ALT471,2025-06-12 13:52:00,82.1,afternoon,45.3,1.9,-0.6,"['dystopia', 'job loss', 'anxiety tips']",0.11,0.61,True,221.6,0.93,I want to feel safe again,anxious
U_ALT472,2025-06-12 16:02:00,75.1,afternoon,41.2,0.6,-0.07,"['bad habit', 'poor grades', 'failed test']",0.34,0.59,False,684.9,0.97,I wish I had used time better,guilt
U_ALT473,2025-06-12 11:32:00,37.2,morning,5.1,2.0,0.47,"['burnout symptoms', 'no sleep', 'power nap']",0.15,0.72,False,585.1,0.79,I want better balance,exhaustion
U_ALT474,2025-06-12 15:21:00,30.4,afternoon,17.7,3.3,0.86,"['regret', 'missed deadline', 'bad habit']",0.34,0.39,True,289.4,0.69,I want to be more productive,guilt
U_ALT475,2025-06-12 07:56:00,17.3,morning,68.9,0.5,-0.22,"['sleep with phone', 'always online', 'digital cling']",0.24,0.49,True,490.7,0.7,I want to take control of my habits,dependency
U_ALT476,2025-06-12 18:48:00,25.7,night,33.7,1.8,0.27,"['bad news', 'market panic', 'health scare']",0.25,0.59,True,291.3,0.74,I want to feel safe again,anxious
U_ALT477,2025-06-12 06:01:00,58.0,morning,62.4,1.0,-0.13,"['ignored calls', 'late work', 'overspending']",0.08,0.88,True,193.7,0.79,I want to be more productive,guilt
U_ALT478,2025-06-12 14:07:00,50.2,afternoon,57.7,0.8,0.93,"['wasted time', 'cheat story', 'failed test']",0.34,0.75,False,362.5,0.88,I wish I had used time better,guilt
U_ALT479,2025-06-12 17:19:00,30.4,afternoon,48.0,1.4,0.34,"['war update', 'anxiety tips', 'health scare']",0.4,0.51,True,675.4,0.64,I want to feel safe again,anxious
U_ALT480,2025-06-12 17:38:00,72.2,afternoon,13.1,3.4,0.49,"['celebration', 'congrats', 'surprise box']",0.02,0.25,True,411.2,0.63,I want to enjoy the moment,reward
U_ALT481,2025-06-12 23:37:00,22.3,night,48.1,1.8,0.13,"['celebration', 'meme gold', 'birthday cake']",0.13,0.18,True,660.3,0.85,I deserve this joy,reward
U_ALT482,2025-06-12 03:36:00,84.3,late_night,10.0,2.3,-0.87,"['bad news', 'job loss', 'climate news']",0.25,0.25,False,216.7,0.9,I need to relax my mind,anxious
U_ALT483,2025-06-12 11:57:00,15.0,morning,30.6,0.8,0.66,"['disaster', 'anxiety tips', 'climate news']",0.38,0.44,False,294.4,0.77,I need to relax my mind,anxious
U_ALT484,2025-06-12 12:34:00,52.5,afternoon,53.1,1.4,0.71,"['coffee addiction', 'digital cling', 'sleep with phone']",0.29,0.27,False,566.0,0.81,I want to be more independent,dependency
U_ALT485,2025-06-12 04:04:00,49.9,late_night,31.4,3.5,-0.75,"['procrastination', 'poor grades', 'missed goal']",0.1,0.69,True,450.7,0.87,I want to be more productive,guilt
U_ALT486,2025-06-12 21:20:00,48.1,night,49.2,1.6,0.11,"['positive feedback', 'congrats', 'unexpected win']",0.13,0.12,False,401.0,0.77,I want to enjoy the moment,reward
U_ALT487,2025-06-12 09:36:00,79.1,morning,67.9,1.9,-0.73,"['no sleep', 'fatigue', 'burnout symptoms']",0.07,0.81,False,440.7,0.61,I want better balance,exhaustion
U_ALT488,2025-06-12 23:26:00,8.1,night,60.1,2.2,-0.07,"['long work hours', 'stretch break', 'overwork']",0.24,0.39,False,680.3,0.79,I want better balance,exhaustion
U_ALT489,2025-06-12 10:30:00,40.5,morning,5.9,2.4,-0.48,"['fear of missing out', 'constant refresh', ""can't stop""]",0.05,0.41,False,209.0,0.81,I want to be more independent,dependency
U_ALT490,2025-06-12 03:47:00,15.6,late_night,29.2,1.6,-0.05,"['stock crash', 'market panic', 'dystopia']",0.35,0.58,False,196.9,0.79,I need to relax my mind,anxious
U_ALT491,2025-06-12 17:13:00,64.2,afternoon,52.4,2.4,-0.07,"['bonus drop', 'positive feedback', 'unexpected win']",0.16,0.5,True,487.1,0.68,I deserve this joy,reward
U_ALT492,2025-06-12 03:21:00,73.9,late_night,54.3,1.9,-0.34,"['no sleep', 'crash nap', 'mental drain']",0.36,0.2,True,543.8,0.66,I need rest,exhaustion
U_ALT493,2025-06-12 04:29:00,28.6,late_night,38.9,3.1,0.93,"['stock crash', 'market panic', 'health scare']",0.15,0.13,True,359.6,0.67,I need to relax my mind,anxious
U_ALT494,2025-06-12 03:22:00,49.3,late_night,40.3,2.2,0.06,"['climate news', 'bad news', 'job loss']",0.23,0.72,False,180.7,0.93,I need to relax my mind,anxious
U_ALT495,2025-06-12 19:41:00,34.3,night,46.1,2.1,-0.58,"['digital cling', 'daily routine', 'check notifications']",0.39,0.29,False,374.7,0.73,I want to be more independent,dependency
U_ALT496,2025-06-12 08:02:00,52.2,morning,5.3,2.2,-0.32,"['power nap', 'stretch break', 'fatigue']",0.36,0.67,True,604.2,0.83,I want better balance,exhaustion
U_ALT497,2025-06-12 23:48:00,45.6,night,38.9,1.6,-0.79,"['coffee addiction', 'always online', 'compulsive scrolling']",0.1,0.23,True,285.0,0.77,I want to be more independent,dependency
U_ALT498,2025-06-12 10:15:00,18.9,morning,14.1,2.2,0.72,"['disaster', 'bad news', 'market panic']",0.29,0.22,True,195.4,0.75,I want to feel safe again,anxious
U_ALT499,2025-06-12 01:27:00,82.3,late_night,22.5,0.9,0.8,"['crash nap', 'overwork', 'burnout symptoms']",0.28,0.46,True,204.8,0.9,I need rest,exhaustion
U_ALT500,2025-06-12 12:19:00,62.7,afternoon,46.1,2.3,0.3,"['late work', 'procrastination', 'missed goal']",0.24,0.18,True,675.9,0.96,I wish I had used time better,guilt
U_ALT501,2025-06-12 06:14:00,52.2,morning,12.1,0.8,-0.24,"['congrats', 'good news', 'positive feedback']",0.05,0.87,False,465.2,0.72,I want to enjoy the moment,reward
U_ALT502,2025-06-12 02:03:00,58.6,late_night,43.5,1.9,0.65,"['no sleep', 'long work hours', 'power nap']",0.12,0.84,True,408.4,0.91,I want better balance,exhaustion
U_ALT503,2025-06-12 02:32:00,72.2,late_night,68.4,3.2,0.21,"[""can't stop"", 'fear of missing out', 'daily routine']",0.16,0.77,False,324.8,0.71,I want to take control of my habits,dependency
U_ALT504,2025-06-12 02:43:00,78.3,late_night,66.9,1.8,0.71,"['digital fatigue', 'overwork', 'overstimulated']",0.31,0.43,False,245.0,0.64,I need rest,exhaustion
U_ALT505,2025-06-12 02:38:00,27.8,late_night,20.5,0.4,0.6,"['positive feedback', 'good news', 'celebration']",0.08,0.34,False,340.1,0.58,I deserve this joy,reward
U_ALT506,2025-06-12 08:20:00,54.5,morning,42.3,0.9,0.4,"['burnout symptoms', 'work stress', 'long work hours']",0.36,0.76,True,609.8,0.66,I need rest,exhaustion
U_ALT507,2025-06-12 11:01:00,54.5,morning,69.8,1.0,-0.78,"['mental drain', 'no sleep', 'fatigue']",0.04,0.24,False,400.2,0.71,I need rest,exhaustion
U_ALT508,2025-06-12 04:34:00,30.9,late_night,53.6,1.2,-0.04,"['win prize', 'bonus drop', 'funny fail']",0.2,0.15,True,549.8,0.75,I want to enjoy the moment,reward
U_ALT509,2025-06-12 15:52:00,60.3,afternoon,32.2,2.3,0.57,"['cheat story', 'wasted time', 'regret']",0.25,0.8,False,369.0,0.56,I want to be more productive,guilt
U_ALT510,2025-06-12 22:24:00,50.5,night,24.5,2.5,0.31,"['war update', 'stock crash', 'anxiety tips']",0.26,0.85,True,535.1,0.98,I want to feel safe again,anxious
U_ALT511,2025-06-12 05:15:00,14.8,late_night,35.5,2.9,0.62,"['fear of missing out', 'sleep with phone', 'compulsive scrolling']",0.16,0.3,False,312.9,0.61,I want to take control of my habits,dependency
U_ALT512,2025-06-12 11:06:00,78.3,morning,60.6,3.4,0.47,"['overstimulated', 'work stress', 'power nap']",0.26,0.6,True,598.6,0.81,I need rest,exhaustion
U_ALT513,2025-06-12 01:26:00,49.2,late_night,14.1,1.5,-0.71,"['interview fail', 'market panic', 'war update']",0.2,0.19,True,186.1,0.64,I need to relax my mind,anxious
U_ALT514,2025-06-12 08:55:00,67.6,morning,54.2,0.9,-0.79,"['bad habit', 'procrastination', 'ignored calls']",0.15,0.83,True,662.6,0.57,I want to be more productive,guilt
U_ALT515,2025-06-12 22:48:00,17.8,night,33.8,3.1,0.36,"['missed goal', 'late work', 'poor grades']",0.06,0.49,False,295.4,0.96,I want to be more productive,guilt
U_ALT516,2025-06-12 22:26:00,40.2,night,53.4,2.8,-0.77,"['mental drain', 'fatigue', 'overstimulated']",0.1,0.75,False,253.7,0.65,I want better balance,exhaustion
U_ALT517,2025-06-12 02:03:00,35.1,late_night,63.8,1.0,0.84,"[""can't stop"", 'digital cling', 'coffee addiction']",0.33,0.47,True,694.5,0.77,I want to take control of my habits,dependency
U_ALT518,2025-06-12 13:58:00,48.8,afternoon,43.2,2.7,-0.79,"['interview fail', 'disaster', 'health scare']",0.29,0.52,True,279.9,0.57,I need to relax my mind,anxious
U_ALT519,2025-06-12 09:02:00,71.9,morning,47.9,2.9,0.56,"['unexpected win', 'congrats', 'happy ending']",0.13,0.67,False,531.0,0.91,I deserve this joy,reward
U_ALT520,2025-06-12 11:23:00,46.4,morning,34.6,2.1,0.59,"['stock crash', 'health scare', 'disaster']",0.03,0.8,False,635.3,0.83,I want to feel safe again,anxious
U_ALT521,2025-06-12 20:01:00,31.5,night,52.7,0.6,0.44,"['climate news', 'health scare', 'recession']",0.02,0.61,True,475.9,0.57,I need to relax my mind,anxious
U_ALT522,2025-06-12 01:43:00,68.0,late_night,62.6,2.6,-0.61,"['coffee addiction', 'check notifications', 'sleep with phone']",0.06,0.52,False,463.8,0.68,I want to take control of my habits,dependency
U_ALT523,2025-06-12 09:07:00,18.5,morning,16.6,2.3,-0.84,"['poor grades', 'wasted time', 'failed test']",0.28,0.22,False,597.3,0.79,I wish I had used time better,guilt
U_ALT524,2025-06-12 04:13:00,59.4,late_night,14.6,2.9,0.44,"['overstimulated', 'burnout symptoms', 'fatigue']",0.08,0.14,False,410.3,0.59,I want better balance,exhaustion
U_ALT525,2025-06-12 05:10:00,16.7,late_night,8.6,1.0,-0.53,"['dystopia', 'health scare', 'recession']",0.01,0.16,False,572.3,0.62,I want to feel safe again,anxious
U_ALT526,2025-06-12 19:11:00,46.9,night,51.6,0.4,0.94,"['disaster', 'climate news', 'interview fail']",0.09,0.12,True,508.8,0.62,I want to feel safe again,anxious
U_ALT527,2025-06-12 00:05:00,78.4,late_night,33.3,2.7,-0.82,"['constant refresh', ""can't stop"", 'coffee addiction']",0.4,0.36,True,235.4,0.64,I want to be more independent,dependency
U_ALT528,2025-06-12 04:05:00,45.7,late_night,36.4,0.9,0.8,"['bad habit', 'late work', 'failed test']",0.35,0.57,False,254.6,0.94,I wish I had used time better,guilt
U_ALT529,2025-06-12 06:10:00,58.4,morning,51.1,0.4,-0.55,"['poor grades', 'overspending', 'regret']",0.15,0.76,False,286.3,0.74,I wish I had used time better,guilt
U_ALT530,2025-06-12 17:02:00,42.6,afternoon,13.9,0.9,0.06,"['good news', 'birthday cake', 'happy ending']",0.31,0.33,False,209.8,0.76,I deserve this joy,reward
U_ALT531,2025-06-12 00:23:00,71.9,late_night,62.4,1.1,-0.17,"['anxiety tips', 'interview fail', 'bad news']",0.24,0.24,True,549.2,0.57,I want to feel safe again,anxious
U_ALT532,2025-06-12 13:25:00,61.6,afternoon,65.7,1.4,0.37,"['daily routine', 'sleep with phone', 'check notifications']",0.17,0.86,True,567.8,0.74,I want to be more independent,dependency
U_ALT533,2025-06-12 11:02:00,11.0,morning,34.7,2.7,0.12,"['congrats', 'positive feedback', 'birthday cake']",0.39,0.81,True,578.1,0.66,I want to enjoy the moment,reward
U_ALT534,2025-06-12 03:57:00,18.0,late_night,17.2,2.4,0.4,"['stock crash', 'health scare', 'market panic']",0.27,0.72,False,334.8,0.66,I need to relax my mind,anxious
U_ALT535,2025-06-12 22:37:00,9.9,night,53.8,1.8,0.44,"['failed test', 'wasted time', 'bad habit']",0.37,0.53,False,534.6,0.64,I wish I had used time better,guilt
U_ALT536,2025-06-12 22:08:00,80.2,night,17.9,3.3,-0.39,"['regret', 'procrastination', 'missed goal']",0.26,0.35,False,317.4,0.75,I want to be more productive,guilt
U_ALT537,2025-06-12 01:55:00,30.3,late_night,23.3,0.5,-0.49,"['surprise box', 'happy ending', 'meme gold']",0.2,0.4,False,461.5,0.93,I deserve this joy,reward
U_ALT538,2025-06-12 08:56:00,41.4,morning,7.0,0.6,-0.85,"['sleep with phone', 'check notifications', 'constant refresh']",0.14,0.83,False,244.9,0.73,I want to take control of my habits,dependency
U_ALT539,2025-06-12 22:20:00,79.9,night,5.2,3.2,0.0,"[""can't stop"", 'fear of missing out', 'coffee addiction']",0.35,0.3,False,326.8,0.66,I want to be more independent,dependency
U_ALT540,2025-06-12 15:08:00,21.3,afternoon,63.0,2.3,-0.84,"['meme gold', 'surprise box', 'celebration']",0.14,0.17,False,579.9,0.77,I deserve this joy,reward
U_ALT541,2025-06-12 02:17:00,60.9,late_night,34.4,1.8,-0.8,"['procrastination', 'missed deadline', 'poor grades']",0.14,0.18,False,249.7,0.66,I want to be more productive,guilt
U_ALT542,2025-06-12 17:22:00,13.9,afternoon,47.2,0.7,-0.09,"['bad news', 'climate news', 'anxiety tips']",0.05,0.34,True,207.8,0.67,I want to feel safe again,anxious
U_ALT543,2025-06-12 19:10:00,46.7,night,42.3,1.5,0.61,"['interview fail', 'war update', 'anxiety tips']",0.26,0.4,False,424.7,0.57,I need to relax my mind,anxious
U_ALT544,2025-06-12 11:26:00,58.2,morning,5.1,1.0,0.05,"['win prize', 'birthday cake', 'unexpected win']",0.14,0.16,True,603.2,0.9,I deserve this joy,reward
U_ALT545,2025-06-12 18:44:00,76.7,night,66.6,1.4,-0.93,"['overwork', 'power nap', 'digital fatigue']",0.07,0.15,True,507.0,0.88,I want better balance,exhaustion
U_ALT546,2025-06-12 23:20:00,69.7,night,55.1,1.8,-0.95,"['dystopia', 'anxiety tips', 'bad news']",0.34,0.55,True,535.5,0.68,I want to feel safe again,anxious
U_ALT547,2025-06-12 01:25:00,11.8,late_night,30.6,1.7,-0.12,"['missed deadline', 'procrastination', 'failed test']",0.34,0.56,True,381.0,0.82,I wish I had used time better,guilt
U_ALT548,2025-06-12 23:26:00,12.9,night,18.7,2.3,0.32,"['procrastination', 'missed goal', 'late work']",0.26,0.22,False,682.5,0.96,I wish I had used time better,guilt
U_ALT549,2025-06-12 08:52:00,46.9,morning,30.0,3.4,0.02,"['compulsive scrolling', 'always online', 'coffee addiction']",0.17,0.4,False,335.8,0.75,I want to take control of my habits,dependency
U_ALT550,2025-06-12 08:37:00,16.0,morning,51.1,2.6,-0.69,"['positive feedback', 'unexpected win', 'congrats']",0.12,0.1,True,506.2,0.6,I deserve this joy,reward
U_ALT551,2025-06-12 20:04:00,48.7,night,58.2,2.4,-0.78,"['missed goal', 'missed deadline', 'late work']",0.22,0.25,True,556.4,0.72,I want to be more productive,guilt
U_ALT552,2025-06-12 19:13:00,68.3,night,15.4,3.2,-0.79,"['market panic', 'disaster', 'interview fail']",0.08,0.29,False,563.0,0.89,I want to feel safe again,anxious
U_ALT553,2025-06-12 04:49:00,25.8,late_night,19.7,1.5,-0.27,"['bonus drop', 'congrats', 'funny fail']",0.18,0.45,False,512.3,0.57,I deserve this joy,reward
U_ALT554,2025-06-12 07:17:00,25.6,morning,24.9,3.0,-0.02,"['stretch break', 'no sleep', 'power nap']",0.25,0.49,False,475.7,0.71,I need rest,exhaustion
U_ALT555,2025-06-12 11:42:00,25.9,morning,23.7,2.7,-0.44,"['overspending', 'late work', 'ignored calls']",0.37,0.17,False,628.2,0.75,I wish I had used time better,guilt
U_ALT556,2025-06-12 03:01:00,51.5,late_night,26.6,0.9,-0.77,"['overstimulated', 'overwork', 'stretch break']",0.03,0.62,True,382.8,0.83,I want better balance,exhaustion
U_ALT557,2025-06-12 16:41:00,24.1,afternoon,49.1,0.6,0.17,"['surprise box', 'positive feedback', 'win prize']",0.19,0.56,True,421.7,0.96,I deserve this joy,reward
U_ALT558,2025-06-12 05:13:00,70.2,late_night,42.2,2.3,0.7,"['fear of missing out', 'daily routine', 'digital cling']",0.3,0.31,True,624.5,0.92,I want to take control of my habits,dependency
U_ALT559,2025-06-12 08:34:00,43.0,morning,23.4,1.4,-0.2,"['climate news', 'bad news', 'health scare']",0.04,0.88,True,237.7,0.7,I want to feel safe again,anxious
U_ALT560,2025-06-12 09:36:00,77.6,morning,43.9,2.3,-0.54,"['late work', 'bad habit', 'poor grades']",0.12,0.34,False,388.8,0.88,I wish I had used time better,guilt
U_ALT561,2025-06-12 14:36:00,40.4,afternoon,37.3,3.3,-0.56,"['daily routine', ""can't stop"", 'constant refresh']",0.23,0.13,True,577.2,0.82,I want to be more independent,dependency
U_ALT562,2025-06-12 13:49:00,71.3,afternoon,47.7,2.9,-0.61,"['mental drain', 'power nap', 'overstimulated']",0.28,0.88,True,420.5,0.56,I want better balance,exhaustion
U_ALT563,2025-06-12 09:59:00,42.3,morning,67.2,1.4,-0.72,"['market panic', 'stock crash', 'war update']",0.11,0.89,True,315.1,0.74,I want to feel safe again,anxious
U_ALT564,2025-06-12 21:32:00,17.3,night,40.3,3.1,0.82,"['disaster', 'interview fail', 'stock crash']",0.38,0.39,False,496.3,0.73,I need to relax my mind,anxious
U_ALT565,2025-06-12 11:41:00,43.1,morning,17.5,1.4,-0.34,"['stock crash', 'health scare', 'market panic']",0.16,0.88,False,546.1,0.75,I need to relax my mind,anxious
U_ALT566,2025-06-12 10:08:00,36.5,morning,28.1,2.1,0.93,"['market panic', 'interview fail', 'bad news']",0.06,0.32,False,263.6,0.57,I want to feel safe again,anxious
U_ALT567,2025-06-12 11:49:00,31.0,morning,47.4,3.2,-0.24,"['regret', 'bad habit', 'late work']",0.2,0.77,False,604.3,0.69,I wish I had used time better,guilt
U_ALT568,2025-06-12 21:08:00,78.6,night,20.9,1.4,-0.09,"['burnout symptoms', 'no sleep', 'mental drain']",0.27,0.15,False,450.0,0.96,I want better balance,exhaustion
U_ALT569,2025-06-12 14:55:00,23.0,afternoon,43.5,2.6,-0.9,"['market panic', 'war update', 'recession']",0.06,0.78,True,214.7,0.73,I need to relax my mind,anxious
U_ALT570,2025-06-12 04:37:00,63.9,late_night,18.8,1.4,-0.01,"['regret', 'wasted time', 'failed test']",0.37,0.2,False,575.9,0.8,I wish I had used time better,guilt
U_ALT571,2025-06-12 04:20:00,28.4,late_night,5.2,1.2,-0.39,"['fatigue', 'power nap', 'burnout symptoms']",0.23,0.4,False,504.6,0.67,I need rest,exhaustion
U_ALT572,2025-06-12 03:33:00,82.4,late_night,60.6,1.1,-0.22,"['bad habit', 'late work', 'missed goal']",0.29,0.38,False,351.9,0.67,I want to be more productive,guilt
U_ALT573,2025-06-12 05:18:00,34.1,late_night,34.7,0.5,-0.21,"['disaster', 'bad news', 'market panic']",0.0,0.35,True,501.5,0.93,I want to feel safe again,anxious
U_ALT574,2025-06-12 19:56:00,28.0,night,27.7,2.6,0.95,"['celebration', 'birthday cake', 'positive feedback']",0.29,0.45,False,277.8,0.92,I want to enjoy the moment,reward
U_ALT575,2025-06-12 23:41:00,46.7,night,43.6,0.7,-0.62,"['always online', 'check notifications', 'fear of missing out']",0.1,0.66,True,365.5,0.56,I want to take control of my habits,dependency
U_ALT576,2025-06-12 02:07:00,75.4,late_night,27.3,1.6,0.7,"['overwork', 'overstimulated', 'fatigue']",0.05,0.46,False,585.2,0.87,I need rest,exhaustion
U_ALT577,2025-06-12 15:16:00,32.5,afternoon,52.4,3.1,-0.59,"['fatigue', 'no sleep', 'mental drain']",0.18,0.78,True,220.0,0.78,I need rest,exhaustion
U_ALT578,2025-06-12 23:45:00,70.0,night,60.7,2.3,-0.11,"['missed goal', 'missed deadline', 'procrastination']",0.28,0.21,False,561.2,0.86,I want to be more productive,guilt
U_ALT579,2025-06-12 19:36:00,72.4,night,8.1,1.7,0.17,"['win prize', 'meme gold', 'unexpected win']",0.09,0.11,True,469.7,0.83,I want to enjoy the moment,reward
U_ALT580,2025-06-12 11:25:00,51.3,morning,55.3,2.9,-0.32,"['market panic', 'interview fail', 'dystopia']",0.27,0.41,True,433.1,0.76,I need to relax my mind,anxious
U_ALT581,2025-06-12 01:39:00,48.3,late_night,32.4,0.5,0.32,"['late work', 'missed goal', 'wasted time']",0.07,0.81,True,259.1,0.79,I wish I had used time better,guilt
U_ALT582,2025-06-12 09:03:00,29.0,morning,38.1,2.5,0.94,"['fear of missing out', 'constant refresh', 'coffee addiction']",0.0,0.62,True,238.3,0.64,I want to take control of my habits,dependency
U_ALT583,2025-06-12 14:43:00,43.5,afternoon,61.3,3.3,0.61,"['dystopia', 'bad news', 'war update']",0.28,0.84,False,237.7,0.82,I need to relax my mind,anxious
U_ALT584,2025-06-12 20:20:00,66.1,night,9.9,3.3,-0.07,"['missed goal', 'regret', 'bad habit']",0.14,0.21,True,615.2,0.56,I want to be more productive,guilt
U_ALT585,2025-06-12 08:12:00,46.6,morning,11.1,1.2,-0.85,"['recession', 'job loss', 'war update']",0.15,0.4,False,656.8,0.64,I need to relax my mind,anxious
U_ALT586,2025-06-12 12:57:00,30.9,afternoon,65.1,2.1,0.05,"['recession', 'bad news', 'market panic']",0.17,0.26,True,315.6,0.7,I want to feel safe again,anxious
U_ALT587,2025-06-12 17:47:00,76.7,afternoon,60.9,0.4,-0.62,"['digital cling', ""can't stop"", 'daily routine']",0.29,0.48,False,266.0,0.81,I want to take control of my habits,dependency
U_ALT588,2025-06-12 19:00:00,80.5,night,36.2,1.5,-0.37,"['always online', 'check notifications', 'coffee addiction']",0.36,0.88,False,265.3,0.56,I want to be more independent,dependency
U_ALT589,2025-06-12 00:15:00,35.7,late_night,57.4,2.2,-0.06,"['constant refresh', 'coffee addiction', 'daily routine']",0.18,0.57,True,668.9,0.63,I want to be more independent,dependency
U_ALT590,2025-06-12 13:10:00,27.4,afternoon,69.1,0.4,-0.66,"['overstimulated', 'power nap', 'digital fatigue']",0.37,0.23,True,449.3,0.63,I need rest,exhaustion
U_ALT591,2025-06-12 20:57:00,69.0,night,66.9,0.5,0.28,"['win prize', 'good news', 'surprise box']",0.06,0.23,True,380.5,0.91,I want to enjoy the moment,reward
U_ALT592,2025-06-12 01:07:00,67.1,late_night,15.9,3.2,-0.82,"['health scare', 'market panic', 'interview fail']",0.35,0.62,False,396.3,0.63,I want to feel safe again,anxious
U_ALT593,2025-06-12 06:06:00,65.5,morning,67.4,3.0,0.62,"['congrats', 'good news', 'unexpected win']",0.06,0.85,True,463.7,0.83,I deserve this joy,reward
U_ALT594,2025-06-12 10:44:00,43.0,morning,52.8,3.0,-0.47,"['stock crash', 'interview fail', 'climate news']",0.09,0.27,True,391.0,0.86,I need to relax my mind,anxious
U_ALT595,2025-06-12 11:27:00,8.4,morning,29.5,0.7,0.11,"['congrats', 'positive feedback', 'meme gold']",0.12,0.49,False,445.9,0.85,I want to enjoy the moment,reward
